Date,Time,Job ID,Cycle Time (s),Job Count,Machine Utilization (%),Spindle Speed (RPM),Feed Rate (mm/min),Tool Number,Tool Wear (%),Part Status,Defect Type,Vibration Level (mm/s),Spindle Temperature (°C),Power Consumption (kWh),Operator ID,Machine Status
2025-05-18,19:30:05,J1514,132,2297,65.19,5986,834,4,32.5,NG,Burr,1.24,39,2.24,OP2,Running
2025-05-18,19:30:43,J1514,119,2298,94.84,3550,509,4,35.0,OK,None,1.39,48,0.3,OP2,Running
2025-05-18,19:31:19,J1515,146,2299,70.76,4687,1155,10,37.5,OK,None,1.39,47,2.07,OP3,Running
2025-05-18,19:32:11,J1515,124,2300,79.36,6219,442,10,40.0,OK,None,3.47,57,1.65,OP1,Running
2025-05-18,19:32:42,J1515,106,2301,76.89,5208,1084,3,42.5,OK,None,2.31,57,1.54,OP2,Running
2025-05-18,19:33:28,J1515,56,2302,66.61,4797,447,3,45.0,NG,Misalignment,1.12,52,2.37,OP2,Running
2025-05-18,19:33:58,J1515,103,2303,66.95,3931,919,8,47.5,OK,None,0.53,46,0.69,OP3,Running
2025-05-18,19:34:32,J1516,155,2304,68.51,4598,961,1,50.0,OK,None,3.65,57,2.16,OP2,Running
2025-05-18,19:35:29,J1516,60,2305,67.25,4414,771,10,52.5,OK,None,3.74,60,1.31,OP3,Running
2025-05-18,19:35:47,J1516,140,2306,85.32,5632,955,3,55.0,OK,None,1.59,35,1.11,OP2,Running
2025-05-18,19:36:23,J1516,117,2307,81.88,6092,400,3,57.5,OK,None,4.03,39,2.2,OP2,Running
2025-05-18,19:37:23,J1516,141,2308,80.87,3857,950,7,60.0,OK,None,1.89,49,1.13,OP3,Running
2025-05-18,19:38:02,J1517,147,2309,83.71,6251,604,8,62.5,OK,None,3.23,60,0.7,OP1,Running
2025-05-18,19:38:40,J1517,75,2310,88.77,6644,600,8,65.0,OK,None,1.27,51,2.18,OP1,Running
2025-05-18,19:39:11,J1517,53,2311,67.48,7083,533,1,67.5,OK,None,4.03,38,2.07,OP3,Running
2025-05-18,19:39:37,J1517,46,2312,70.77,4354,1193,6,70.0,OK,None,1.17,54,1.72,OP2,Running
2025-05-18,19:40:08,J1517,56,2313,67.6,6554,306,5,72.5,OK,None,0.75,37,2.08,OP3,Running
2025-05-18,19:40:45,J1518,45,2313,85.95,4449,402,6,75.0,None,None,4.23,39,1.72,OP2,Breakdown
2025-05-18,19:41:49,J1518,122,2314,94.18,6037,763,3,77.5,OK,None,3.27,49,0.75,OP1,Running
2025-05-18,19:42:20,J1518,56,2315,69.28,7417,869,8,80.0,OK,None,3.81,39,1.56,OP2,Running
2025-05-18,19:42:43,J1518,152,2316,73.58,7339,681,5,82.5,OK,None,1.11,57,1.52,OP3,Running
2025-05-18,19:43:18,J1518,152,2317,69.34,7425,801,5,85.0,OK,None,1.87,63,2.35,OP1,Running
2025-05-18,19:44:19,J1519,92,2318,81.1,3790,395,7,87.5,OK,None,3.11,38,1.47,OP3,Running
2025-05-18,19:44:42,J1519,136,2319,72.91,3532,304,2,90.0,OK,None,2.84,37,0.59,OP2,Running
2025-05-18,19:45:37,J1519,93,2320,85.61,4612,834,4,92.5,OK,None,2.1,53,0.78,OP2,Running
2025-05-18,19:45:55,J1519,100,2321,79.15,4461,846,2,95.0,OK,None,4.19,39,0.29,OP2,Running
2025-05-18,19:46:54,J1519,127,2322,75.55,6678,709,7,97.5,OK,None,4.01,52,2.18,OP1,Running
2025-05-18,19:47:30,J1520,136,2323,86.8,6603,782,8,0.0,OK,None,3.08,37,0.53,OP3,Running
2025-05-18,19:47:56,J1520,67,2323,92.99,5352,754,6,2.5,None,None,0.56,48,0.47,OP1,Idle
2025-05-18,19:48:45,J1520,58,2324,70.14,5098,396,4,5.0,OK,None,3.42,45,0.73,OP2,Running
2025-05-18,19:48:59,J1520,103,2325,69.9,4691,1080,7,7.5,NG,Undercut,1.84,54,1.09,OP1,Running
2025-05-18,19:50:03,J1520,94,2325,88.48,6328,865,5,10.0,None,None,2.36,63,0.62,OP1,Idle
2025-05-18,19:50:14,J1521,127,2325,65.44,5685,711,7,12.5,None,None,1.45,55,0.27,OP2,Breakdown
2025-05-18,19:51:03,J1521,95,2326,68.54,6831,436,10,15.0,OK,None,2.19,59,0.51,OP3,Running
2025-05-18,19:51:50,J1521,119,2327,89.04,5218,964,10,17.5,OK,None,0.58,57,1.19,OP2,Running
2025-05-18,19:52:06,J1521,88,2328,73.88,6910,987,8,20.0,OK,None,4.65,59,1.94,OP3,Running
2025-05-18,19:52:54,J1521,131,2329,71.81,3397,618,1,22.5,OK,None,1.86,43,0.51,OP1,Running
2025-05-18,19:53:30,J1522,129,2330,94.71,7237,590,8,25.0,OK,None,0.61,40,0.79,OP2,Running
2025-05-18,19:54:06,J1522,118,2331,90.11,7475,324,5,27.5,OK,None,4.32,56,0.66,OP3,Running
2025-05-18,19:54:58,J1522,121,2332,68.45,3652,778,10,30.0,OK,None,3.99,64,0.48,OP1,Running
2025-05-18,19:55:21,J1522,145,2333,69.53,4485,538,8,32.5,NG,Misalignment,2.13,42,1.86,OP3,Running
2025-05-18,19:56:17,J1522,143,2333,82.08,6211,469,3,35.0,None,None,1.09,57,2.35,OP1,Idle
2025-05-18,19:56:57,J1523,78,2334,75.54,7293,830,5,37.5,OK,None,2.24,35,2.21,OP1,Running
2025-05-18,19:57:38,J1523,87,2335,65.7,4124,520,1,40.0,OK,None,4.16,50,2.48,OP3,Running
2025-05-18,19:57:55,J1523,130,2336,72.67,6757,592,8,42.5,OK,None,1.87,46,1.12,OP1,Running
2025-05-19,18:00:03,J1523,113,2337,85.03,6128,1096,9,45.0,OK,None,1.8,39,0.33,OP2,Running
2025-05-19,18:01:05,J1523,123,2338,81.86,3093,1144,9,47.5,OK,None,1.16,42,1.08,OP2,Running
2025-05-19,18:01:22,J1524,74,2339,94.96,6964,751,7,50.0,OK,None,1.67,61,0.93,OP3,Running
2025-05-19,18:02:18,J1524,55,2340,94.78,3557,614,5,52.5,OK,None,2.6,59,0.96,OP1,Running
2025-05-19,18:02:40,J1524,99,2341,81.63,6187,335,6,55.0,OK,None,2.42,56,1.47,OP1,Running
2025-05-19,18:03:23,J1524,115,2342,74.69,3456,334,8,57.5,OK,None,1.91,56,1.16,OP1,Running
2025-05-19,18:04:17,J1524,101,2343,74.24,4681,1096,8,60.0,OK,None,1.19,36,2.1,OP3,Running
2025-05-19,18:04:56,J1525,139,2344,87.4,4870,1014,10,62.5,OK,None,4.69,38,1.34,OP3,Running
2025-05-19,18:05:13,J1525,141,2345,81.26,3649,364,7,65.0,OK,None,2.32,52,1.89,OP1,Running
2025-05-19,18:05:47,J1525,146,2346,65.15,3661,322,1,67.5,OK,None,3.22,41,2.22,OP3,Running
2025-05-19,18:06:43,J1525,82,2347,68.8,6629,433,9,70.0,OK,None,2.16,48,1.12,OP3,Running
2025-05-19,18:07:00,J1525,156,2348,84.21,3395,481,1,72.5,OK,None,4.24,54,2.49,OP3,Running
2025-05-19,18:07:39,J1526,50,2349,80.45,4336,319,9,75.0,OK,None,0.52,37,0.33,OP2,Running
2025-05-19,18:08:27,J1526,113,2350,75.11,4505,635,9,77.5,OK,None,2.46,60,0.66,OP3,Running
2025-05-19,18:09:01,J1526,134,2351,82.32,7238,354,3,80.0,OK,None,1.0,50,1.88,OP2,Running
2025-05-19,18:09:59,J1526,117,2352,77.78,6628,1022,10,82.5,OK,None,3.8,35,1.39,OP1,Running
2025-05-19,18:10:24,J1526,119,2353,80.15,6921,620,4,85.0,OK,None,0.71,48,2.01,OP1,Running
2025-05-19,18:11:12,J1527,62,2354,84.28,3546,866,8,87.5,OK,None,4.23,41,2.22,OP1,Running
2025-05-19,18:11:35,J1527,72,2355,92.55,3955,965,7,90.0,OK,None,1.68,60,2.17,OP1,Running
2025-05-19,18:12:27,J1527,129,2356,74.87,5007,920,6,92.5,NG,Burr,3.89,37,2.5,OP2,Running
2025-05-19,18:12:57,J1527,51,2357,93.64,6142,637,4,95.0,OK,None,3.15,47,0.34,OP3,Running
2025-05-19,18:13:29,J1527,81,2358,75.79,5591,399,10,97.5,OK,None,3.29,59,0.26,OP3,Running
2025-05-19,18:14:07,J1528,158,2359,91.12,4467,674,7,0.0,OK,None,3.28,64,1.45,OP3,Running
2025-05-19,18:14:52,J1528,87,2360,93.69,4887,909,3,2.5,OK,None,1.88,54,0.28,OP3,Running
2025-05-19,18:15:39,J1528,134,2361,86.0,6868,315,2,5.0,OK,None,4.72,38,2.31,OP1,Running
2025-05-19,18:16:17,J1528,124,2362,68.16,4817,355,7,7.5,OK,None,4.56,42,1.98,OP1,Running
2025-05-19,18:16:44,J1528,66,2363,72.2,5305,398,7,10.0,NG,Misalignment,2.34,47,1.94,OP3,Running
2025-05-19,18:17:18,J1529,109,2364,81.48,5272,595,2,12.5,OK,None,3.42,38,2.36,OP3,Running
2025-05-19,18:17:56,J1529,80,2365,88.99,4300,722,7,15.0,OK,None,3.55,54,1.02,OP2,Running
2025-05-19,18:18:51,J1529,97,2366,66.64,4390,704,8,17.5,OK,None,1.8,54,1.07,OP2,Running
2025-05-19,18:19:25,J1529,86,2367,83.68,3939,430,1,20.0,OK,None,3.15,39,0.75,OP1,Running
2025-05-19,18:19:39,J1529,147,2368,70.17,5664,628,7,22.5,NG,Burr,4.4,50,1.24,OP2,Running
2025-05-19,18:20:23,J1530,88,2368,84.61,4681,594,7,25.0,None,None,4.74,42,0.59,OP1,Breakdown
2025-05-19,18:21:14,J1530,84,2368,74.85,5892,1034,5,27.5,None,None,3.62,35,2.04,OP1,Breakdown
2025-05-19,18:21:35,J1530,115,2368,78.07,5997,968,2,30.0,None,None,4.41,61,1.67,OP1,Idle
2025-05-19,18:22:11,J1530,120,2369,91.27,5853,1090,8,32.5,OK,None,1.87,49,0.39,OP1,Running
2025-05-19,18:23:12,J1530,89,2370,76.44,6644,633,8,35.0,OK,None,0.78,41,0.24,OP3,Running
2025-05-19,18:23:40,J1531,118,2371,91.47,4241,582,8,37.5,OK,None,2.77,63,0.88,OP2,Running
2025-05-19,18:24:14,J1531,137,2372,65.03,5672,1048,3,40.0,OK,None,1.66,44,0.38,OP1,Running
2025-05-19,18:25:03,J1531,57,2373,67.74,4069,1189,5,42.5,OK,None,3.58,36,1.47,OP2,Running
2025-05-19,18:25:24,J1531,74,2374,78.56,3652,911,6,45.0,OK,None,0.56,59,1.19,OP1,Running
2025-05-19,18:25:58,J1531,128,2375,83.66,4279,740,10,47.5,OK,None,2.86,53,0.44,OP1,Running
2025-05-19,18:27:02,J1532,102,2376,85.17,4328,474,4,50.0,OK,None,4.1,41,1.6,OP1,Running
2025-05-19,18:27:27,J1532,85,2377,81.28,5204,770,4,52.5,NG,Burr,3.45,36,1.53,OP2,Running
2025-05-19,18:28:13,J1532,129,2378,76.98,4652,497,5,55.0,OK,None,0.78,57,1.48,OP3,Running
2025-05-19,18:28:33,J1532,105,2379,75.71,3963,1164,4,57.5,OK,None,3.63,36,0.66,OP3,Running
2025-05-19,18:29:08,J1532,70,2380,85.22,5182,717,9,60.0,OK,None,3.12,50,1.42,OP2,Running
2025-05-19,18:29:56,J1533,155,2381,66.27,5406,777,5,62.5,OK,None,0.88,43,2.19,OP3,Running
2025-05-19,18:30:34,J1533,150,2382,84.38,6073,502,3,65.0,OK,None,2.65,47,1.82,OP3,Running
2025-05-19,18:31:17,J1533,64,2383,92.03,4006,607,9,67.5,OK,None,1.4,59,2.2,OP1,Running
2025-05-19,18:32:10,J1533,112,2384,87.6,6148,728,9,70.0,OK,None,3.33,44,1.2,OP3,Running
2025-05-19,18:32:22,J1533,137,2385,86.48,5154,967,9,72.5,OK,None,0.75,37,1.98,OP3,Running
2025-05-19,18:32:59,J1534,110,2386,65.99,3114,453,2,75.0,OK,None,1.83,50,1.91,OP1,Running
2025-05-19,18:33:56,J1534,63,2387,65.86,4732,467,8,77.5,OK,None,2.21,50,1.89,OP2,Running
2025-05-19,18:34:39,J1534,95,2388,87.96,6669,808,2,80.0,OK,None,2.51,60,2.15,OP2,Running
2025-05-19,18:35:05,J1534,75,2389,74.88,6318,414,4,82.5,OK,None,0.74,41,1.24,OP3,Running
2025-05-19,18:35:58,J1534,113,2390,76.92,5177,335,9,85.0,NG,Undercut,0.68,36,1.61,OP2,Running
2025-05-19,18:36:07,J1535,53,2391,76.78,3391,456,5,87.5,OK,None,1.44,53,1.88,OP2,Running
2025-05-19,18:36:55,J1535,89,2392,66.01,5332,486,6,90.0,OK,None,0.63,36,1.57,OP3,Running
2025-05-19,18:37:37,J1535,54,2393,77.81,4120,647,9,92.5,OK,None,2.58,62,0.56,OP2,Running
2025-05-19,18:38:04,J1535,106,2394,86.5,6556,549,4,95.0,OK,None,4.21,54,1.91,OP2,Running
2025-05-19,18:38:43,J1535,116,2395,87.44,5303,553,6,97.5,OK,None,2.09,35,2.28,OP3,Running
2025-05-19,18:39:43,J1536,75,2396,90.56,4084,797,6,0.0,OK,None,3.01,60,1.39,OP3,Running
2025-05-19,18:40:02,J1536,153,2397,81.54,4967,976,6,2.5,OK,None,2.7,45,0.78,OP3,Running
2025-05-19,18:40:47,J1536,84,2398,75.98,3249,482,8,5.0,OK,None,0.61,35,1.4,OP2,Running
2025-05-19,18:41:32,J1536,126,2399,81.33,3417,559,9,7.5,OK,None,3.63,62,1.06,OP2,Running
2025-05-19,18:42:04,J1536,143,2400,81.98,6220,882,4,10.0,OK,None,2.87,59,0.24,OP2,Running
2025-05-19,18:42:39,J1537,158,2401,92.6,6118,756,6,12.5,OK,None,4.68,43,0.84,OP3,Running
2025-05-19,18:43:11,J1537,140,2402,90.27,3586,472,3,15.0,OK,None,2.74,37,0.88,OP2,Running
2025-05-19,18:43:51,J1537,122,2403,74.8,3788,1160,1,17.5,OK,None,3.52,61,0.41,OP1,Running
2025-05-19,18:44:50,J1537,103,2404,67.89,7183,949,1,20.0,OK,None,1.57,44,1.42,OP3,Running
2025-05-19,18:45:04,J1537,119,2405,75.11,5611,1187,1,22.5,OK,None,2.76,58,0.34,OP3,Running
2025-05-19,18:45:57,J1538,46,2406,80.67,4650,764,4,25.0,OK,None,1.63,52,1.27,OP2,Running
2025-05-19,18:46:43,J1538,46,2407,83.27,7395,896,7,27.5,OK,None,4.58,57,1.52,OP3,Running
2025-05-19,18:47:04,J1538,126,2408,65.28,7114,1195,4,30.0,OK,None,3.8,55,1.85,OP2,Running
2025-05-19,18:47:47,J1538,121,2409,84.2,5973,898,3,32.5,OK,None,4.46,43,1.36,OP1,Running
2025-05-19,18:48:25,J1538,64,2410,88.19,6435,1078,8,35.0,OK,None,2.32,64,1.09,OP1,Running
2025-05-19,18:49:03,J1539,98,2411,75.76,3834,634,2,37.5,OK,None,1.48,59,2.26,OP3,Running
2025-05-19,18:49:43,J1539,85,2412,84.75,3962,430,5,40.0,OK,None,0.64,42,0.45,OP1,Running
2025-05-19,18:50:08,J1539,146,2413,78.3,4655,1130,7,42.5,OK,None,0.68,41,1.56,OP2,Running
2025-05-19,18:50:43,J1539,80,2414,66.54,7048,369,7,45.0,OK,None,4.27,44,1.86,OP2,Running
2025-05-19,18:51:31,J1539,103,2414,82.15,7392,523,1,47.5,None,None,4.13,35,2.01,OP1,Idle
2025-05-19,18:52:16,J1540,112,2415,93.13,3364,832,10,50.0,OK,None,4.26,49,0.27,OP2,Running
2025-05-19,18:52:56,J1540,112,2416,88.08,3062,1043,3,52.5,OK,None,1.68,47,0.39,OP2,Running
2025-05-19,18:53:29,J1540,73,2417,77.21,6686,995,1,55.0,NG,Undercut,1.48,58,0.35,OP3,Running
2025-05-19,18:54:11,J1540,97,2418,85.74,5521,1094,1,57.5,OK,None,1.55,53,1.46,OP1,Running
2025-05-19,18:54:41,J1540,85,2419,87.23,4657,915,4,60.0,OK,None,1.27,40,1.4,OP3,Running
2025-05-19,18:55:14,J1541,107,2420,69.18,4240,622,9,62.5,OK,None,4.5,64,1.23,OP3,Running
2025-05-19,18:55:58,J1541,154,2421,77.94,6680,1002,8,65.0,OK,None,2.84,50,2.43,OP3,Running
2025-05-19,18:56:22,J1541,80,2422,70.84,6328,1101,7,67.5,OK,None,2.72,41,1.71,OP2,Running
2025-05-19,18:57:02,J1541,118,2423,72.25,5501,592,1,70.0,NG,Burr,1.99,39,0.93,OP2,Running
2025-05-19,18:57:38,J1541,126,2424,68.0,5960,985,8,72.5,OK,None,1.89,64,0.23,OP1,Running
2025-05-19,18:58:17,J1542,77,2425,71.58,4805,300,6,75.0,OK,None,3.05,53,1.28,OP3,Running
2025-05-19,18:59:02,J1542,151,2426,66.79,5254,551,9,77.5,OK,None,4.41,57,1.51,OP1,Running
2025-05-19,18:59:45,J1542,150,2427,90.2,4625,968,4,80.0,OK,None,3.66,47,1.77,OP3,Running
2025-05-19,19:00:29,J1542,75,2428,87.81,3278,489,10,82.5,OK,None,2.51,47,0.27,OP2,Running
2025-05-19,19:01:05,J1542,89,2429,89.18,4700,762,7,85.0,OK,None,3.31,50,2.04,OP2,Running
2025-05-19,19:01:28,J1543,125,2430,69.76,3488,380,8,87.5,OK,None,3.37,49,1.78,OP1,Running
2025-05-19,19:02:26,J1543,68,2431,84.43,5995,756,5,90.0,OK,None,3.18,60,0.63,OP2,Running
2025-05-19,19:03:10,J1543,130,2431,71.57,6831,582,8,92.5,None,None,4.62,64,1.54,OP1,Idle
2025-05-19,19:03:40,J1543,65,2432,88.99,4431,344,8,95.0,OK,None,3.68,54,1.42,OP3,Running
2025-05-19,19:04:13,J1543,120,2433,89.8,3533,334,2,97.5,OK,None,1.25,38,0.84,OP2,Running
2025-05-19,19:04:57,J1544,110,2434,83.68,3555,574,8,0.0,OK,None,4.35,47,1.92,OP3,Running
2025-05-19,19:05:22,J1544,66,2435,75.49,4875,873,2,2.5,OK,None,4.33,56,1.25,OP3,Running
2025-05-19,19:05:59,J1544,71,2436,71.73,7202,821,5,5.0,OK,None,2.73,52,2.04,OP1,Running
2025-05-19,19:06:46,J1544,81,2437,89.5,6505,910,2,7.5,OK,None,4.92,58,0.39,OP2,Running
2025-05-19,19:07:10,J1544,106,2438,86.6,4320,953,5,10.0,OK,None,1.3,56,2.06,OP2,Running
2025-05-19,19:07:50,J1545,98,2439,90.37,5969,867,6,12.5,OK,None,2.49,59,1.12,OP3,Running
2025-05-19,19:08:42,J1545,139,2440,85.1,5988,628,4,15.0,OK,None,1.29,52,2.46,OP2,Running
2025-05-19,19:09:23,J1545,114,2441,79.09,6050,782,5,17.5,OK,None,2.11,54,2.32,OP3,Running
2025-05-19,19:09:47,J1545,112,2442,88.86,6248,406,9,20.0,OK,None,3.98,56,0.3,OP1,Running
2025-05-19,19:10:31,J1545,63,2443,86.34,5474,556,4,22.5,OK,None,1.91,57,0.59,OP1,Running
2025-05-19,19:11:14,J1546,52,2444,85.82,5094,977,1,25.0,OK,None,4.74,35,0.94,OP2,Running
2025-05-19,19:11:37,J1546,139,2445,85.98,3183,709,5,27.5,OK,None,4.02,42,1.52,OP1,Running
2025-05-19,19:12:18,J1546,62,2446,87.68,3303,992,10,30.0,OK,None,4.33,40,1.25,OP2,Running
2025-05-19,19:12:55,J1546,73,2447,92.13,5155,638,5,32.5,OK,None,3.94,51,0.29,OP2,Running
2025-05-19,19:13:31,J1546,150,2448,80.46,3165,1063,9,35.0,OK,None,3.77,52,1.6,OP3,Running
2025-05-19,19:14:30,J1547,107,2449,93.82,4678,1190,5,37.5,OK,None,2.2,45,1.45,OP2,Running
2025-05-19,19:15:02,J1547,123,2450,92.22,3818,317,3,40.0,OK,None,1.94,47,0.21,OP3,Running
2025-05-19,19:15:25,J1547,77,2451,72.81,6534,808,8,42.5,OK,None,3.71,51,1.74,OP2,Running
2025-05-19,19:16:03,J1547,84,2452,71.01,6889,701,1,45.0,OK,None,0.91,40,0.83,OP1,Running
2025-05-19,19:16:53,J1547,54,2453,72.25,7491,1153,10,47.5,OK,None,0.72,55,1.64,OP1,Running
2025-05-19,19:17:17,J1548,154,2454,93.72,3525,1124,9,50.0,OK,None,1.15,61,1.74,OP2,Running
2025-05-19,19:18:09,J1548,148,2455,75.71,3320,1059,9,52.5,OK,None,3.19,48,1.92,OP1,Running
2025-05-19,19:18:51,J1548,112,2456,74.32,5377,837,7,55.0,OK,None,1.51,42,1.04,OP3,Running
2025-05-19,19:19:14,J1548,58,2457,70.67,3266,1080,9,57.5,OK,None,4.62,40,1.87,OP3,Running
2025-05-19,19:20:04,J1548,93,2458,93.77,6209,1149,3,60.0,OK,None,0.5,62,0.32,OP2,Running
2025-05-19,19:20:35,J1549,105,2459,82.99,3844,1058,10,62.5,OK,None,3.69,59,0.91,OP1,Running
2025-05-19,19:21:22,J1549,60,2460,92.01,3561,937,7,65.0,OK,None,2.09,38,1.65,OP1,Running
2025-05-19,19:21:43,J1549,65,2461,83.54,4087,1132,1,67.5,OK,None,3.03,47,1.36,OP1,Running
2025-05-19,19:22:24,J1549,147,2462,86.97,6224,818,10,70.0,OK,None,4.08,56,1.63,OP1,Running
2025-05-19,19:23:20,J1549,158,2463,79.88,7495,1176,10,72.5,OK,None,2.74,44,0.7,OP1,Running
2025-05-19,19:24:02,J1550,131,2464,78.87,4912,765,9,75.0,OK,None,4.67,62,1.65,OP3,Running
2025-05-19,19:24:38,J1550,54,2465,91.14,4639,484,1,77.5,OK,None,1.08,50,0.87,OP3,Running
2025-05-19,19:24:57,J1550,105,2466,75.71,4597,871,1,80.0,OK,None,4.89,57,1.96,OP2,Running
2025-05-19,19:25:30,J1550,58,2467,66.61,6380,1174,10,82.5,OK,None,3.0,62,0.7,OP2,Running
2025-05-19,19:26:19,J1550,97,2468,78.93,6524,934,3,85.0,OK,None,2.36,37,1.19,OP2,Running
2025-05-19,19:27:09,J1551,71,2469,88.68,6481,626,10,87.5,OK,None,2.15,44,0.42,OP3,Running
2025-05-19,19:27:36,J1551,154,2470,83.53,6936,1076,1,90.0,OK,None,2.35,43,0.33,OP2,Running
2025-05-19,19:28:07,J1551,69,2471,87.89,4259,1173,10,92.5,OK,None,3.65,56,0.79,OP3,Running
2025-05-19,19:29:08,J1551,106,2472,71.11,4893,487,8,95.0,OK,None,2.82,56,0.47,OP3,Running
2025-05-19,19:29:25,J1551,100,2473,87.91,5105,831,10,97.5,OK,None,1.13,42,1.69,OP1,Running
2025-05-19,19:29:57,J1552,71,2474,94.49,6998,850,7,0.0,OK,None,2.28,48,2.09,OP3,Running
2025-05-19,19:31:00,J1552,157,2475,76.4,3565,306,5,2.5,OK,None,1.74,47,1.89,OP2,Running
2025-05-19,19:31:34,J1552,113,2476,67.96,7216,560,7,5.0,OK,None,3.9,51,2.2,OP2,Running
2025-05-19,19:32:01,J1552,92,2477,75.2,3024,905,5,7.5,OK,None,2.51,36,2.42,OP2,Running
2025-05-19,19:32:49,J1552,66,2478,72.69,6476,803,1,10.0,NG,Undercut,1.81,62,0.96,OP1,Running
2025-05-19,19:33:22,J1553,145,2479,76.4,6219,554,7,12.5,OK,None,3.02,47,0.94,OP3,Running
2025-05-19,19:33:59,J1553,139,2480,83.33,3363,935,4,15.0,OK,None,4.36,53,2.47,OP2,Running
2025-05-19,19:34:29,J1553,126,2481,88.18,5267,1065,2,17.5,OK,None,4.76,42,1.04,OP3,Running
2025-05-19,19:35:04,J1553,138,2482,84.12,3472,1167,3,20.0,OK,None,4.79,61,1.65,OP3,Running
2025-05-19,19:35:49,J1553,46,2483,84.01,7061,379,5,22.5,OK,None,3.73,57,0.92,OP1,Running
2025-05-19,19:36:29,J1554,64,2484,91.58,4599,853,2,25.0,OK,None,0.95,43,0.69,OP2,Running
2025-05-19,19:37:19,J1554,139,2485,91.13,3093,1149,8,27.5,OK,None,4.11,45,1.03,OP1,Running
2025-05-19,19:38:00,J1554,55,2486,86.31,6747,325,10,30.0,OK,None,0.99,52,1.62,OP3,Running
2025-05-19,19:38:30,J1554,105,2486,80.69,4261,790,6,32.5,None,None,4.53,48,0.46,OP1,Idle
2025-05-19,19:39:06,J1554,131,2486,76.17,4699,1125,8,35.0,None,None,1.01,56,2.32,OP1,Idle
2025-05-19,19:39:45,J1555,91,2487,80.43,5489,972,5,37.5,OK,None,1.25,54,1.2,OP1,Running
2025-05-19,19:40:20,J1555,51,2488,68.06,4385,309,9,40.0,OK,None,3.72,40,0.35,OP3,Running
2025-05-19,19:40:42,J1555,147,2489,91.82,4049,343,5,42.5,OK,None,1.81,35,0.92,OP3,Running
2025-05-19,19:41:39,J1555,57,2490,66.19,7357,1023,5,45.0,OK,None,2.87,42,1.0,OP1,Running
2025-05-19,19:42:11,J1555,109,2491,88.95,6434,912,10,47.5,OK,None,1.93,46,2.03,OP3,Running
2025-05-19,19:43:01,J1556,103,2492,74.18,4350,1129,10,50.0,OK,None,3.07,63,2.03,OP2,Running
2025-05-19,19:43:25,J1556,52,2492,67.69,4667,574,10,52.5,None,None,1.64,51,1.96,OP2,Breakdown
2025-05-19,19:44:16,J1556,114,2493,83.99,5378,754,8,55.0,OK,None,3.91,56,0.81,OP3,Running
2025-05-19,19:44:31,J1556,157,2494,94.3,5122,1031,2,57.5,OK,None,1.75,57,1.0,OP3,Running
2025-05-19,19:45:30,J1556,102,2495,79.52,6073,774,10,60.0,OK,None,1.56,40,2.06,OP1,Running
2025-05-19,19:45:59,J1557,143,2496,76.1,6316,452,7,62.5,OK,None,1.4,59,0.76,OP2,Running
2025-05-19,19:46:38,J1557,136,2497,90.47,6259,842,7,65.0,OK,None,3.01,51,2.46,OP3,Running
2025-05-19,19:47:31,J1557,100,2498,65.68,7132,905,5,67.5,OK,None,2.29,49,0.57,OP1,Running
2025-05-19,19:48:04,J1557,76,2499,70.97,6345,802,2,70.0,NG,Misalignment,4.84,56,2.15,OP2,Running
2025-05-19,19:48:24,J1557,118,2500,76.06,3871,559,1,72.5,OK,None,4.75,43,0.97,OP1,Running
2025-05-19,19:49:07,J1558,120,2501,80.2,5145,994,4,75.0,OK,None,2.08,42,1.01,OP3,Running
2025-05-19,19:49:47,J1558,86,2502,91.21,6454,569,1,77.5,OK,None,2.48,58,1.82,OP2,Running
2025-05-19,19:50:33,J1558,133,2503,67.06,3460,960,10,80.0,OK,None,4.97,63,1.25,OP3,Running
2025-05-19,19:51:03,J1558,53,2503,67.73,5062,671,10,82.5,None,None,1.41,48,1.71,OP3,Breakdown
2025-05-19,19:51:32,J1558,157,2504,85.42,3457,1074,8,85.0,OK,None,1.44,37,1.1,OP1,Running
2025-05-19,19:52:08,J1559,117,2504,93.64,6817,1189,8,87.5,None,None,2.11,49,1.62,OP3,Breakdown
2025-05-19,19:53:08,J1559,81,2505,71.02,4051,671,6,90.0,OK,None,1.06,50,2.01,OP3,Running
2025-05-19,19:53:42,J1559,58,2506,71.87,5321,1020,10,92.5,OK,None,1.68,45,2.09,OP1,Running
2025-05-19,19:54:03,J1559,72,2507,88.63,4476,1033,7,95.0,OK,None,3.98,54,1.08,OP3,Running
2025-05-19,19:54:50,J1559,131,2508,73.62,5277,620,9,97.5,OK,None,1.72,35,0.81,OP3,Running
2025-05-19,19:55:17,J1560,92,2508,93.41,6428,1056,7,0.0,None,None,3.85,38,1.73,OP3,Idle
2025-05-19,19:56:24,J1560,137,2509,90.74,4307,693,4,2.5,OK,None,1.58,40,2.49,OP1,Running
2025-05-19,19:56:42,J1560,72,2510,70.35,4950,300,2,5.0,OK,None,2.69,49,1.2,OP1,Running
2025-05-19,19:57:13,J1560,85,2511,93.75,4803,445,5,7.5,OK,None,1.56,62,1.75,OP1,Running
2025-05-19,19:58:13,J1560,147,2512,87.91,4433,339,3,10.0,OK,None,3.6,63,2.29,OP3,Running
2025-05-20,18:00:08,J1561,57,2512,84.98,6910,596,8,12.5,None,None,1.96,57,0.83,OP3,Idle
