Timestamp,Mode,Cycle Time (s),Job Count,Machine Utilization (%),Spindle Speed (RPM),Feed Rate (mm/min),Tool Wear (%),Vibration Level (mm/s),Spindle Temperature (°C),Power Consumption (kWh),Part Status,Machine Status,Confidence,Defect Types
2025-06-19 12:29:45,batch,75,2389,74.88,6318,414,82.5,0.74,41,1.24,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,113,2390,76.92,5177,335,85.0,0.68,36,1.61,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,53,2391,76.78,3391,456,87.5,1.44,53,1.88,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,89,2392,66.01,5332,486,90.0,0.63,36,1.57,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,54,2393,77.81,4120,647,92.5,2.58,62,0.56,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,106,2394,86.5,6556,549,95.0,4.21,54,1.91,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,116,2395,87.44,5303,553,97.5,2.09,35,2.28,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,75,2396,90.56,4084,797,0.0,3.01,60,1.39,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,153,2397,81.54,4967,976,2.5,2.7,45,0.78,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,84,2398,75.98,3249,482,5.0,0.61,35,1.4,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,126,2399,81.33,3417,559,7.5,3.63,62,1.06,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,143,2400,81.98,6220,882,10.0,2.87,59,0.24,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,158,2401,92.6,6118,756,12.5,4.68,43,0.84,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,140,2402,90.27,3586,472,15.0,2.74,37,0.88,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,122,2403,74.8,3788,1160,17.5,3.52,61,0.41,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,103,2404,67.89,7183,949,20.0,1.57,44,1.42,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,119,2405,75.11,5611,1187,22.5,2.76,58,0.34,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,46,2406,80.67,4650,764,25.0,1.63,52,1.27,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,46,2407,83.27,7395,896,27.5,4.58,57,1.52,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,126,2408,65.28,7114,1195,30.0,3.8,55,1.85,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,121,2409,84.2,5973,898,32.5,4.46,43,1.36,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,64,2410,88.19,6435,1078,35.0,2.32,64,1.09,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,98,2411,75.76,3834,634,37.5,1.48,59,2.26,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,85,2412,84.75,3962,430,40.0,0.64,42,0.45,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,146,2413,78.3,4655,1130,42.5,0.68,41,1.56,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,80,2414,66.54,7048,369,45.0,4.27,44,1.86,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,103,2414,82.15,7392,523,47.5,4.13,35,2.01,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,112,2415,93.13,3364,832,50.0,4.26,49,0.27,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,112,2416,88.08,3062,1043,52.5,1.68,47,0.39,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,73,2417,77.21,6686,995,55.0,1.48,58,0.35,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,97,2418,85.74,5521,1094,57.5,1.55,53,1.46,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,85,2419,87.23,4657,915,60.0,1.27,40,1.4,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,107,2420,69.18,4240,622,62.5,4.5,64,1.23,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,154,2421,77.94,6680,1002,65.0,2.84,50,2.43,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,80,2422,70.84,6328,1101,67.5,2.72,41,1.71,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,118,2423,72.25,5501,592,70.0,1.99,39,0.93,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,126,2424,68.0,5960,985,72.5,1.89,64,0.23,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,77,2425,71.58,4805,300,75.0,3.05,53,1.28,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,151,2426,66.79,5254,551,77.5,4.41,57,1.51,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,150,2427,90.2,4625,968,80.0,3.66,47,1.77,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,75,2428,87.81,3278,489,82.5,2.51,47,0.27,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,89,2429,89.18,4700,762,85.0,3.31,50,2.04,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,125,2430,69.76,3488,380,87.5,3.37,49,1.78,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,68,2431,84.43,5995,756,90.0,3.18,60,0.63,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,130,2431,71.57,6831,582,92.5,4.62,64,1.54,❌ NG,🔴 Breakdown,50,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,65,2432,88.99,4431,344,95.0,3.68,54,1.42,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,120,2433,89.8,3533,334,97.5,1.25,38,0.84,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,110,2434,83.68,3555,574,0.0,4.35,47,1.92,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,66,2435,75.49,4875,873,2.5,4.33,56,1.25,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,71,2436,71.73,7202,821,5.0,2.73,52,2.04,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,81,2437,89.5,6505,910,7.5,4.92,58,0.39,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,106,2438,86.6,4320,953,10.0,1.3,56,2.06,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,98,2439,90.37,5969,867,12.5,2.49,59,1.12,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,139,2440,85.1,5988,628,15.0,1.29,52,2.46,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,114,2441,79.09,6050,782,17.5,2.11,54,2.32,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,112,2442,88.86,6248,406,20.0,3.98,56,0.3,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,63,2443,86.34,5474,556,22.5,1.91,57,0.59,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,52,2444,85.82,5094,977,25.0,4.74,35,0.94,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,139,2445,85.98,3183,709,27.5,4.02,42,1.52,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,62,2446,87.68,3303,992,30.0,4.33,40,1.25,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,73,2447,92.13,5155,638,32.5,3.94,51,0.29,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,150,2448,80.46,3165,1063,35.0,3.77,52,1.6,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,107,2449,93.82,4678,1190,37.5,2.2,45,1.45,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,123,2450,92.22,3818,317,40.0,1.94,47,0.21,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,77,2451,72.81,6534,808,42.5,3.71,51,1.74,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,84,2452,71.01,6889,701,45.0,0.91,40,0.83,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,54,2453,72.25,7491,1153,47.5,0.72,55,1.64,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,154,2454,93.72,3525,1124,50.0,1.15,61,1.74,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,148,2455,75.71,3320,1059,52.5,3.19,48,1.92,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,112,2456,74.32,5377,837,55.0,1.51,42,1.04,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,58,2457,70.67,3266,1080,57.5,4.62,40,1.87,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,93,2458,93.77,6209,1149,60.0,0.5,62,0.32,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,105,2459,82.99,3844,1058,62.5,3.69,59,0.91,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,60,2460,92.01,3561,937,65.0,2.09,38,1.65,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,65,2461,83.54,4087,1132,67.5,3.03,47,1.36,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,147,2462,86.97,6224,818,70.0,4.08,56,1.63,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,158,2463,79.88,7495,1176,72.5,2.74,44,0.7,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,131,2464,78.87,4912,765,75.0,4.67,62,1.65,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,54,2465,91.14,4639,484,77.5,1.08,50,0.87,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,105,2466,75.71,4597,871,80.0,4.89,57,1.96,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,58,2467,66.61,6380,1174,82.5,3.0,62,0.7,❌ NG,🔴 Breakdown,50,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,97,2468,78.93,6524,934,85.0,2.36,37,1.19,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,71,2469,88.68,6481,626,87.5,2.15,44,0.42,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,154,2470,83.53,6936,1076,90.0,2.35,43,0.33,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,69,2471,87.89,4259,1173,92.5,3.65,56,0.79,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,106,2472,71.11,4893,487,95.0,2.82,56,0.47,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,100,2473,87.91,5105,831,97.5,1.13,42,1.69,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,71,2474,94.49,6998,850,0.0,2.28,48,2.09,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,157,2475,76.4,3565,306,2.5,1.74,47,1.89,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,113,2476,67.96,7216,560,5.0,3.9,51,2.2,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,92,2477,75.2,3024,905,7.5,2.51,36,2.42,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,66,2478,72.69,6476,803,10.0,1.81,62,0.96,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,145,2479,76.4,6219,554,12.5,3.02,47,0.94,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,139,2480,83.33,3363,935,15.0,4.36,53,2.47,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,126,2481,88.18,5267,1065,17.5,4.76,42,1.04,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,138,2482,84.12,3472,1167,20.0,4.79,61,1.65,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,46,2483,84.01,7061,379,22.5,3.73,57,0.92,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,64,2484,91.58,4599,853,25.0,0.95,43,0.69,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,139,2485,91.13,3093,1149,27.5,4.11,45,1.03,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,55,2486,86.31,6747,325,30.0,0.99,52,1.62,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,105,2486,80.69,4261,790,32.5,4.53,48,0.46,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,131,2486,76.17,4699,1125,35.0,1.01,56,2.32,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,91,2487,80.43,5489,972,37.5,1.25,54,1.2,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,51,2488,68.06,4385,309,40.0,3.72,40,0.35,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,147,2489,91.82,4049,343,42.5,1.81,35,0.92,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,57,2490,66.19,7357,1023,45.0,2.87,42,1.0,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,109,2491,88.95,6434,912,47.5,1.93,46,2.03,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,103,2492,74.18,4350,1129,50.0,3.07,63,2.03,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,52,2492,67.69,4667,574,52.5,1.64,51,1.96,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,114,2493,83.99,5378,754,55.0,3.91,56,0.81,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,157,2494,94.3,5122,1031,57.5,1.75,57,1.0,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,102,2495,79.52,6073,774,60.0,1.56,40,2.06,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,143,2496,76.1,6316,452,62.5,1.4,59,0.76,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,136,2497,90.47,6259,842,65.0,3.01,51,2.46,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,100,2498,65.68,7132,905,67.5,2.29,49,0.57,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,76,2499,70.97,6345,802,70.0,4.84,56,2.15,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,118,2500,76.06,3871,559,72.5,4.75,43,0.97,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,120,2501,80.2,5145,994,75.0,2.08,42,1.01,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,86,2502,91.21,6454,569,77.5,2.48,58,1.82,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,133,2503,67.06,3460,960,80.0,4.97,63,1.25,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,53,2503,67.73,5062,671,82.5,1.41,48,1.71,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,157,2504,85.42,3457,1074,85.0,1.44,37,1.1,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,117,2504,93.64,6817,1189,87.5,2.11,49,1.62,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,81,2505,71.02,4051,671,90.0,1.06,50,2.01,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,58,2506,71.87,5321,1020,92.5,1.68,45,2.09,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,72,2507,88.63,4476,1033,95.0,3.98,54,1.08,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,131,2508,73.62,5277,620,97.5,1.72,35,0.81,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:45,batch,92,2508,93.41,6428,1056,0.0,3.85,38,1.73,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,137,2509,90.74,4307,693,2.5,1.58,40,2.49,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,72,2510,70.35,4950,300,5.0,2.69,49,1.2,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,85,2511,93.75,4803,445,7.5,1.56,62,1.75,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,147,2512,87.91,4433,339,10.0,3.6,63,2.29,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,57,2512,84.98,6910,596,12.5,1.96,57,0.83,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,54,2513,82.55,5004,968,15.0,2.69,49,0.21,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,82,2514,87.6,5834,1126,17.5,0.81,47,2.28,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,81,2515,66.57,4635,726,20.0,4.19,63,0.6,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:45,batch,100,2516,83.1,5356,1028,22.5,3.91,53,1.31,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,73,2517,74.04,4262,1195,25.0,0.79,57,0.98,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,119,2518,66.3,4770,380,27.5,4.74,57,2.01,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,87,2519,79.29,6814,755,30.0,3.88,58,0.5,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,108,2520,82.63,7316,308,32.5,1.46,55,2.27,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:45,batch,57,2521,85.06,3197,381,35.0,3.7,59,1.27,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,64,2522,90.13,3437,621,37.5,1.18,40,1.84,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:45,batch,156,2523,75.35,3086,847,40.0,4.51,59,0.68,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
